4326	NtGdiInit
4327	NtGdiInitSpool
4328	NtGdiIntersectClipRect
4329	NtGdiInvertRgn
4330	NtGdiLineTo
4331	NtGdiMakeFontDir
4332	NtGdiMakeInfoDC
4333	NtGdiMaskBlt
4334	NtGdiModifyWorldTransform
4335	NtGdiMonoBitmap
4336	NtGdiMoveTo
4337	NtGdiOffsetClipRgn
4338	NtGdiOffsetRgn
4339	NtGdiOpenDCW
4340	NtGdiPatBlt
4341	NtGdiPolyPatBlt
4342	NtGdiPathToRegion
4343	NtGdiPlgBlt
4344	NtGdiPolyDraw
4345	NtGdiPolyPolyDraw
4346	NtGdiPolyTextOutW
4347	NtGdiPtInRegion
4348	NtGdiPtVisible
4349	NtGdiQueryFonts
4350	NtGdiQueryFontAssocInfo
4351	NtGdiRectangle
4352	NtGdiRectInRegion
4353	NtGdiRectVisible
4354	NtGdiRemoveFontResourceW
4355	NtGdiRemoveFontMemResourceEx
4356	NtGdiResetDC
4357	NtGdiResizePalette
4358	NtGdiRestoreDC
4359	NtGdiRoundRect
4360	NtGdiSaveDC
4361	NtGdiScaleViewportExtEx
4362	NtGdiScaleWindowExtEx
4363	NtGdiSelectBitmap
4364	NtGdiSelectBrush
4365	NtGdiSelectClipPath
4366	NtGdiSelectFont
4367	NtGdiSelectPen
4368	NtGdiSetBitmapAttributes
4369	NtGdiSetBitmapBits
4370	NtGdiSetBitmapDimension
4371	NtGdiSetBoundsRect
4372	NtGdiSetBrushAttributes
4373	NtGdiSetBrushOrg
4374	NtGdiSetColorAdjustment
4375	NtGdiSetColorSpace
4376	NtGdiSetDeviceGammaRamp
4377	NtGdiSetDIBitsToDeviceInternal
4378	NtGdiSetFontEnumeration
4379	NtGdiSetFontXform
4380	NtGdiSetIcmMode
4381	NtGdiSetLinkedUFIs
4382	NtGdiSetMagicColors
4383	NtGdiSetMetaRgn
4384	NtGdiSetMiterLimit
4385	NtGdiGetDeviceWidth
4386	NtGdiMirrorWindowOrg
4387	NtGdiSetLayout
4388	NtGdiSetOPMSigningKeyAndSequenceNumbers
4389	NtGdiSetPixel
4390	NtGdiSetPixelFormat
4391	NtGdiSetRectRgn
4392	NtGdiSetSystemPaletteUse
4393	NtGdiSetTextJustification
4394	NtGdiSetVirtualResolution
4395	NtGdiSetSizeDevice
4396	NtGdiStartDoc
4397	NtGdiStartPage
4398	NtGdiStretchBlt
4399	NtGdiStretchDIBitsInternal
4400	NtGdiStrokeAndFillPath
4401	NtGdiStrokePath
4402	NtGdiSwapBuffers
4403	NtGdiTransformPoints
4404	NtGdiTransparentBlt
4405	NtGdiUnloadPrinterDriver
4406	NtGdiUnmapMemFont
4407	NtGdiUnrealizeObject
4408	NtGdiUpdateColors
4409	NtGdiWidenPath
4410	NtUserActivateKeyboardLayout
4411	NtUserAddClipboardFormatListener
4412	NtUserAlterWindowStyle
4413	NtUserAssociateInputContext
4414	NtUserAttachThreadInput
4415	NtUserBeginPaint
4416	NtUserBitBltSysBmp
4417	NtUserBlockInput
4418	NtUserBuildHimcList
4419	NtUserBuildHwndList
4420	NtUserBuildNameList
4421	NtUserBuildPropList
4422	NtUserCallHwnd
4423	NtUserCallHwndLock
4424	NtUserCallHwndOpt
4425	NtUserCallHwndParam
4426	NtUserCallHwndParamLock
4427	NtUserCallMsgFilter
4428	NtUserCallNextHookEx
4429	NtUserCallNoParam
4430	NtUserCallOneParam
4431	NtUserCallTwoParam
4432	NtUserChangeClipboardChain
4433	NtUserChangeDisplaySettings
4434	NtUserGetDisplayConfigBufferSizes
4435	NtUserSetDisplayConfig
4436	NtUserQueryDisplayConfig
4437	NtUserDisplayConfigGetDeviceInfo
4438	NtUserDisplayConfigSetDeviceInfo
4439	NtUserCheckAccessForIntegrityLevel
4440	NtUserCheckDesktopByThreadId
4441	NtUserCheckWindowThreadDesktop
4442	NtUserCheckMenuItem
4443	NtUserChildWindowFromPointEx
4444	NtUserClipCursor
4445	NtUserCloseClipboard
4446	NtUserCloseDesktop
4447	NtUserCloseWindowStation
4448	NtUserConsoleControl
4449	NtUserConvertMemHandle
4450	NtUserCopyAcceleratorTable
4451	NtUserCountClipboardFormats
4452	NtUserCreateAcceleratorTable
4453	NtUserCreateCaret
4454	NtUserCreateDesktopEx
4455	NtUserCreateInputContext
4456	NtUserCreateLocalMemHandle
4457	NtUserCreateWindowEx
4458	NtUserCreateWindowStation
4459	NtUserDdeInitialize
4460	NtUserDeferWindowPos
4461	NtUserDefSetText
4462	NtUserDeleteMenu
4463	NtUserDestroyAcceleratorTable
4464	NtUserDestroyCursor
4465	NtUserDestroyInputContext
4466	NtUserDestroyMenu
4467	NtUserDestroyWindow
4468	NtUserDisableThreadIme
4469	NtUserDispatchMessage
4470	NtUserDoSoundConnect
4471	NtUserDoSoundDisconnect
4472	NtUserDragDetect
4473	NtUserDragObject
4474	NtUserDrawAnimatedRects
4475	NtUserDrawCaption
4476	NtUserDrawCaptionTemp
4477	NtUserDrawIconEx
4478	NtUserDrawMenuBarTemp
4479	NtUserEmptyClipboard
4480	NtUserEnableMenuItem
4481	NtUserEnableScrollBar
4482	NtUserEndDeferWindowPosEx
4483	NtUserEndMenu
4484	NtUserEndPaint
4485	NtUserEnumDisplayDevices
4486	NtUserEnumDisplayMonitors
4487	NtUserEnumDisplaySettings
4488	NtUserEvent
4489	NtUserExcludeUpdateRgn
4490	NtUserFillWindow
4491	NtUserFindExistingCursorIcon
4492	NtUserFindWindowEx
4493	NtUserFlashWindowEx
4494	NtUserFrostCrashedWindow
4495	NtUserGetAltTabInfo
4496	NtUserGetAncestor
4497	NtUserGetAppImeLevel
4498	NtUserGetAsyncKeyState
4499	NtUserGetAtomName
4500	NtUserGetCaretBlinkTime
4501	NtUserGetCaretPos
4502	NtUserGetClassInfoEx
4503	NtUserGetClassName
4504	NtUserGetClipboardData
4505	NtUserGetClipboardFormatName
4506	NtUserGetClipboardOwner
4507	NtUserGetClipboardSequenceNumber
4508	NtUserGetClipboardViewer
4509	NtUserGetClipCursor
4510	NtUserGetComboBoxInfo
4511	NtUserGetControlBrush
4512	NtUserGetControlColor
4513	NtUserGetCPD
4514	NtUserGetCursorFrameInfo
4515	NtUserGetCursorInfo
4516	NtUserGetDC
4517	NtUserGetDCEx
4518	NtUserGetDoubleClickTime
4519	NtUserGetForegroundWindow
4520	NtUserGetGuiResources
4521	NtUserGetGUIThreadInfo
4522	NtUserGetIconInfo
4523	NtUserGetIconSize
4524	NtUserGetImeHotKey
4525	NtUserGetImeInfoEx
4526	NtUserGetInputLocaleInfo
4527	NtUserGetInternalWindowPos
4528	NtUserGetKeyboardLayoutList
4529	NtUserGetKeyboardLayoutName
4530	NtUserGetKeyboardState
4531	NtUserGetKeyNameText
4532	NtUserGetKeyState
4533	NtUserGetListBoxInfo
4534	NtUserGetMenuBarInfo
4535	NtUserGetMenuIndex
4536	NtUserGetMenuItemRect
4537	NtUserGetMessage
4538	NtUserGetMouseMovePointsEx
4539	NtUserGetObjectInformation
4540	NtUserGetOpenClipboardWindow
4541	NtUserGetPriorityClipboardFormat
4542	NtUserGetProcessWindowStation
4543	NtUserGetRawInputBuffer
4544	NtUserGetRawInputData
4545	NtUserGetRawInputDeviceInfo
4546	NtUserGetRawInputDeviceList
4547	NtUserGetRegisteredRawInputDevices
4548	NtUserGetScrollBarInfo
4549	NtUserGetSystemMenu
4550	NtUserGetThreadDesktop
4551	NtUserGetThreadState
4552	NtUserGetTitleBarInfo
4553	NtUserGetTopLevelWindow
4554	NtUserGetUpdatedClipboardFormats
4555	NtUserGetUpdateRect
4556	NtUserGetUpdateRgn
4557	NtUserGetWindowCompositionInfo
4558	NtUserGetWindowCompositionAttribute
4559	NtUserGetWindowDC
4560	NtUserGetWindowDisplayAffinity
4561	NtUserGetWindowPlacement
4562	NtUserGetWOWClass
4563	NtUserGhostWindowFromHungWindow
4564	NtUserHardErrorControl
4565	NtUserHideCaret
4566	NtUserHiliteMenuItem
4567	NtUserHungWindowFromGhostWindow
4568	NtUserImpersonateDdeClientWindow
4569	NtUserInitialize
4570	NtUserInitializeClientPfnArrays
4571	NtUserInitTask
4572	NtUserInternalGetWindowText
4573	NtUserInternalGetWindowIcon
4574	NtUserInvalidateRect
4575	NtUserInvalidateRgn
4576	NtUserIsClipboardFormatAvailable
4577	NtUserIsTopLevelWindow
4578	NtUserKillTimer
